time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon,north_node,south_node
A.D. 2019-Nov-28 12:20:00.0000 UTC,268.5359223,237.523116,275.0534218,241.010631,230.3983205,97.33459204,168.1288792,227.521681,234.9894204,253.5576831,241.1177644,98.4290051,278.4290051
A.D. 2019-Nov-29 12:20:00.0000 UTC,268.1411387,237.3298695,274.9738602,241.3724784,230.9868994,97.91766608,169.8365259,228.1951025,235.2731414,253.3601891,233.3469664,98.3988243,278.3988243
A.D. 2019-Nov-30 12:20:00.0000 UTC,267.6894807,237.1462422,274.8935006,241.7307982,231.5671466,98.51185233,171.5573264,228.8581184,235.5551803,253.1680871,225.256266,98.3860625,278.3860625
A.D. 2019-Dec-01 12:20:00.0000 UTC,267.1906759,236.9723326,274.812362,242.0856907,232.1392503,99.11788217,173.2890773,229.510937,235.8356009,252.981504,216.3596864,98.3890259,278.3890259
A.D. 2019-Dec-02 12:20:00.0000 UTC,266.6534347,236.8082341,274.7304632,242.437254,232.7033971,99.73653359,175.0294762,230.1537677,236.1144655,252.800562,206.0646739,98.4033688,278.4033688
A.D. 2019-Dec-03 12:20:00.0000 UTC,266.0854893,236.654035,274.6478229,242.7855839,233.2597717,100.3686352,176.7761414,230.7868197,236.3918346,252.6253785,193.6638381,98.4231227,278.4231227
A.D. 2019-Dec-04 12:20:00.0000 UTC,265.4936557,236.5098184,274.5644598,243.1307742,233.8085564,101.0150704,178.5266328,231.4103019,236.667767,252.4560666,178.51866,98.4420379,278.4420379
A.D. 2019-Dec-05 12:20:00.0000 UTC,264.8839088,236.3756617,274.480393,243.4729162,234.3499309,101.6767826,180.2784741,232.0244221,236.9423193,252.2927343,160.6677551,98.4549753,278.4549753
A.D. 2019-Dec-06 12:20:00.0000 UTC,264.2614624,236.2516374,274.395642,243.8120989,234.884072,102.35478,182.029176,232.6293866,237.2155463,252.1354853,141.5887128,98.4589308,278.4589308
A.D. 2019-Dec-07 12:20:00.0000 UTC,263.6308488,236.1378125,274.310227,244.1484089,235.411154,103.0501418,183.7762597,233.2254002,237.487501,251.9844181,123.7030081,98.4534855,278.4534855
A.D. 2019-Dec-08 12:20:00.0000 UTC,262.9959963,236.0342484,274.2241688,244.4819307,235.9313477,103.7640246,185.5172806,233.8126653,237.7582342,251.839627,108.5950769,98.4406623,278.4406623
A.D. 2019-Dec-09 12:20:00.0000 UTC,262.3603,235.9410013,274.1374891,244.8127468,236.4448212,104.4976695,187.2498501,234.3913824,238.0277951,251.7012009,96.38683093,98.4239584,278.4239584
A.D. 2019-Dec-10 12:20:00.0000 UTC,261.7266883,235.8581215,274.050211,245.1409372,236.9517392,105.2524097,188.9716547,234.961749,238.2962309,251.5692236,86.4653679,98.4072753,278.4072753
A.D. 2019-Dec-11 12:20:00.0000 UTC,261.0976814,235.7856535,273.9623589,245.4665799,237.4522629,106.0296791,190.680479,235.5239598,238.5635866,251.4437741,78.1232724,98.3938391,278.3938391
A.D. 2019-Dec-12 12:20:00.0000 UTC,260.4754453,235.7236357,273.8739597,245.7897511,237.9465505,106.8310216,192.3742198,236.0782069,238.8299056,251.3249265,70.7636589,98.3854598,278.3854598
A.D. 2019-Dec-13 12:20:00.0000 UTC,259.8618389,235.6721019,273.785044,246.1105263,238.4347579,107.6581019,194.0509016,236.62468,239.0952308,251.2127513,63.89594071,98.3823118,278.3823118
A.D. 2019-Dec-14 12:20:00.0000 UTC,259.2584553,235.6310808,273.6956464,246.4289804,238.9170388,108.5127155,195.7086893,237.1635669,239.3596042,251.1073161,57.07141341,98.3831972,278.3831972
A.D. 2019-Dec-15 12:20:00.0000 UTC,258.6666586,235.6005977,273.6058063,246.7451885,239.3935456,109.3967999,197.345898,237.695054,239.6230684,251.0086864,49.79626166,98.3861265,278.3861265
A.D. 2019-Dec-16 12:20:00.0000 UTC,258.087615,235.5806744,273.5155678,247.0592263,239.8644296,110.3124455,198.9610005,238.2193264,239.8856663,250.9169258,41.40850227,98.3890188,278.3890188
A.D. 2019-Dec-17 12:20:00.0000 UTC,257.522319,235.5713298,273.4249788,247.371169,240.3298405,111.2619076,200.5526321,238.7365675,240.1474411,250.8320966,30.882747,98.3903347,278.3903347
A.D. 2019-Dec-18 12:20:00.0000 UTC,256.9716172,235.5725798,273.3340908,247.6810916,240.7899264,112.2476191,202.1195923,239.2469584,240.408436,250.7542594,16.57379847,98.3894961,278.3894961
A.D. 2019-Dec-19 12:20:00.0000 UTC,256.4362273,235.5844374,273.2429581,247.9890679,241.2448328,113.272205,203.6608445,239.7506775,240.6686936,250.6834725,356.4134179,98.3870124,278.3870124
A.D. 2019-Dec-20 12:20:00.0000 UTC,255.9167557,235.6069126,273.1516379,248.2951703,241.6947022,114.3384978,205.1755136,240.2478995,240.9282553,250.6197918,330.5956466,98.3843004,278.3843004
A.D. 2019-Dec-21 12:20:00.0000 UTC,255.4137124,235.6400119,273.0601901,248.5994693,242.1396739,115.4495543,206.6628797,240.7387953,241.1871614,250.5632703,305.1882325,98.3832473,278.3832473
A.D. 2019-Dec-22 12:20:00.0000 UTC,254.9275244,235.6837384,272.9686777,248.9020335,242.5798835,116.6086724,208.1223716,241.2235313,241.4454505,250.5139582,285.8348315,98.3856134,278.3856134
A.D. 2019-Dec-23 12:20:00.0000 UTC,254.4585471,235.7380919,272.8771672,249.2029305,243.0154636,117.819409,209.5535591,241.7022706,241.7031605,250.4719025,272.3483042,98.3924174,278.3924174
A.D. 2019-Dec-24 12:20:00.0000 UTC,254.0070748,235.8030697,272.7857294,249.5022268,243.4465444,119.0855959,210.9561441,242.1751726,241.9603288,250.4371474,262.6601945,98.4034574,278.4034574
A.D. 2019-Dec-25 12:20:00.0000 UTC,253.5733495,235.8786661,272.6944386,249.7999884,243.8732542,120.4113531,212.3299519,242.6423948,242.2169928,250.4097344,255.207156,98.4171,278.4171
A.D. 2019-Dec-26 12:20:00.0000 UTC,253.1575684,235.9648731,272.6033731,250.0962794,244.29572,121.8010989,213.6749217,243.1040924,242.4731903,250.3897013,249.0360547,98.4304194,278.4304194
A.D. 2019-Dec-27 12:20:00.0000 UTC,252.7598901,236.06168,272.5126136,250.3912498,244.714068,123.259555,214.9910977,243.5604192,242.7289597,250.3770827,243.5489314,98.4397103,278.4397103
A.D. 2019-Dec-28 12:20:00.0000 UTC,252.3804404,236.1690733,272.4222429,250.6848959,245.1284233,124.7917449,216.2786197,244.0115276,242.9843396,250.3719084,238.3178627,98.4413231,278.4413231
A.D. 2019-Dec-29 12:20:00.0000 UTC,252.0193164,236.2870359,272.3323449,250.977153,245.5389098,126.402983,217.537713,244.457568,243.2393685,250.3742033,232.9658037,98.4326654,278.4326654
A.D. 2019-Dec-30 12:20:00.0000 UTC,251.6765912,236.4155467,272.2430041,251.2682684,245.9456498,128.0988519,218.7686795,244.8986889,243.4940842,250.383987,227.0676229,98.4131274,278.4131274
A.D. 2019-Dec-31 12:20:00.0000 UTC,251.3523176,236.5545803,272.1543058,251.5582692,246.3487636,129.8851638,219.9718883,245.3350363,243.7485238,250.401273,220.0261934,98.3846459,278.3846459
A.D. 2020-Jan-01 12:20:00.0000 UTC,251.0465316,236.7041068,272.0663357,251.8472166,246.7483697,131.7679013,221.1477662,245.7667539,244.0027232,250.4260694,210.8674542,98.3516295,278.3516295
A.D. 2020-Jan-02 12:20:00.0000 UTC,250.7592564,236.8640913,271.9791808,252.1351754,247.1445845,133.7531309,222.2967902,246.1939826,244.2567172,250.4583787,197.9141982,98.3201512,278.3201512
A.D. 2020-Jan-03 12:20:00.0000 UTC,250.4905047,237.0344942,271.8929288,252.4222102,247.5375224,135.8468834,223.4194788,246.6168607,244.5105395,250.4981977,178.7206987,98.2965279,278.2965279
A.D. 2020-Jan-04 12:20:00.0000 UTC,250.2402821,237.2152709,271.8076686,252.708385,247.9272955,138.0549938,224.5163855,247.0355242,244.7642224,250.5455177,152.6312754,98.2856005,278.2856005
A.D. 2020-Jan-05 12:20:00.0000 UTC,250.0085895,237.4063716,271.7234903,252.9937635,248.3140142,140.3828975,225.5880916,247.4501062,245.0177973,250.600325,126.090499,98.2894257,278.2894257
A.D. 2020-Jan-06 12:20:00.0000 UTC,249.7954253,237.6077418,271.6404853,253.2784086,248.6977869,142.8353726,226.6352013,247.8607377,245.2712944,250.6626003,106.2283355,98.3063414,278.3063414
A.D. 2020-Jan-07 12:20:00.0000 UTC,249.6007879,237.8193207,271.5587461,253.5623827,249.0787197,145.4162285,227.6583343,248.2675468,245.5247424,250.7323187,92.94560163,98.3312374,278.3312374
A.D. 2020-Jan-08 12:20:00.0000 UTC,249.4246778,238.0410419,271.478367,253.8457475,249.4569171,148.1279447,228.6581222,248.670659,245.7781688,250.8094502,83.7800581,98.3564867,278.3564867
A.D. 2020-Jan-09 12:20:00.0000 UTC,249.2671016,238.2728329,271.3994451,254.1285648,249.8324818,150.9712671,229.6352036,249.070198,246.0316004,250.8939593,76.95750923,98.3734629,278.3734629
A.D. 2020-Jan-10 12:20:00.0000 UTC,249.1280751,238.514615,271.3220811,254.4108971,250.2055156,153.94478,230.5902206,249.4662848,246.2850637,250.9858068,71.44025986,98.37427,278.37427
A.D. 2020-Jan-11 12:20:00.0000 UTC,249.0076246,238.7663043,271.2463808,254.6928086,250.5761194,157.0444837,231.5238162,249.8590366,246.5385857,251.0849497,66.58876083,98.3533017,278.3533017
A.D. 2020-Jan-12 12:20:00.0000 UTC,248.9057871,239.0278118,271.1724559,254.9743656,250.944391,160.2634223,232.4366324,250.2485529,246.7921945,251.191343,61.93331909,98.3083647,278.3083647
A.D. 2020-Jan-13 12:20:00.0000 UTC,248.8226145,239.2990451,271.1004235,255.255637,251.3105309,163.5914113,233.3293088,250.6349232,247.0459198,251.3049405,57.01773872,98.2412047,278.2412047
A.D. 2020-Jan-14 12:20:00.0000 UTC,248.7581793,239.5799085,271.0304051,255.5366935,251.6744786,167.0149234,234.2024807,251.0185967,247.299792,251.4256947,51.22916331,98.1573633,278.1573633
A.D. 2020-Jan-15 12:20:00.0000 UTC,248.7125763,239.8703032,270.9625256,255.8176068,252.0363871,170.517183,235.0567773,251.399318,247.5538418,251.5535564,43.47981483,98.0653841,278.0653841
A.D. 2020-Jan-16 12:20:00.0000 UTC,248.6859247,240.1701268,270.8969121,256.0984481,252.3964078,174.0785054,235.892819,251.7772963,247.8080988,251.6884747,31.41298335,97.9754685,277.9754685
A.D. 2020-Jan-17 12:20:00.0000 UTC,248.6783701,240.4792729,270.8336937,256.3792887,252.7546265,177.6768822,236.7112153,252.1526736,248.0625917,251.8303959,9.64356869,97.8977682,277.8977682
A.D. 2020-Jan-18 12:20:00.0000 UTC,248.6900883,240.7976314,270.7730022,256.6601995,253.1111409,181.2887845,237.5125631,252.5255701,248.3173481,251.9792638,332.8236125,97.8405765,277.8405765
A.D. 2020-Jan-19 12:20:00.0000 UTC,248.721289,241.1250878,270.7149725,256.941252,253.4660496,184.8901152,238.2974457,252.8961011,248.5723949,252.1350198,297.8647407,97.8087229,277.8087229
A.D. 2020-Jan-20 12:20:00.0000 UTC,248.7722204,241.4615233,270.6597432,257.2225186,253.8194508,188.4572175,239.0664316,253.264381,248.8277588,252.2976029,278.1658651,97.8024661,277.8024661
A.D. 2020-Jan-21 12:20:00.0000 UTC,248.8431733,241.8068152,270.6074568,257.5040739,254.1714436,191.9678389,239.8200749,253.6305234,249.0834667,252.46695,267.3505224,97.8171259,277.8171259
A.D. 2020-Jan-22 12:20:00.0000 UTC,248.9344863,242.1608369,270.5582595,257.7859949,254.5221278,195.4019547,240.5589152,253.9946429,249.3395466,252.6429963,260.5877403,97.8435867,277.8435867
A.D. 2020-Jan-23 12:20:00.0000 UTC,249.0465499,242.5234577,270.512301,258.0683615,254.8716048,198.742381,241.2834781,254.3568547,249.5960271,252.8256746,255.8141004,97.8696805,277.8696805
A.D. 2020-Jan-24 12:20:00.0000 UTC,249.1798111,242.8945433,270.4697337,258.3512565,255.2199774,201.9751436,241.9942755,254.7172758,249.8529381,253.0149161,252.0941603,97.8823164,277.8823164
A.D. 2020-Jan-25 12:20:00.0000 UTC,249.3347778,243.2739555,270.4307117,258.6347658,255.5673503,205.0896047,242.6918056,255.0760243,250.1103103,253.2106493,248.9375889,97.8700788,277.8700788
A.D. 2020-Jan-26 12:20:00.0000 UTC,249.5120222,243.6615518,270.3953903,258.9189778,255.9138293,208.0783761,243.3765538,255.4332197,250.3681752,253.4128002,246.0364723,97.8258502,277.8258502
A.D. 2020-Jan-27 12:20:00.0000 UTC,249.7121829,244.0571854,270.3639253,259.2039834,256.2595219,210.9370687,244.048992,255.7889827,250.6265645,253.6212921,243.1453943,97.7488585,277.7488585
A.D. 2020-Jan-28 12:20:00.0000 UTC,249.9359666,244.4607045,270.3364723,259.4898759,256.6045366,213.6639325,244.7095789,256.143435,250.8855099,253.8360448,240.001933,97.6454898,277.6454898
A.D. 2020-Jan-29 12:20:00.0000 UTC,250.1841464,244.8719523,270.313187,259.7767507,256.9489826,216.2594409,245.3587601,256.4966994,251.1450431,254.0569748,236.2308036,97.5283416,277.5283416
A.D. 2020-Jan-30 12:20:00.0000 UTC,250.4575584,245.2907662,270.2942248,260.0647054,257.2929707,218.7258625,245.9969679,256.8488994,251.4051952,254.2839953,231.1495355,97.4135221,277.4135221
A.D. 2020-Jan-31 12:20:00.0000 UTC,250.7570923,245.7169783,270.2797413,260.3538404,257.6366123,221.0668506,246.6246214,257.20016,251.6659973,254.5170164,223.2370852,97.3167682,277.3167682
A.D. 2020-Feb-01 12:20:00.0000 UTC,251.0836781,246.1504145,270.269892,260.6442585,257.9800202,223.2870748,247.2421268,257.5506072,251.9274797,254.7559444,208.4123477,97.2495065,277.2495065
A.D. 2020-Feb-02 12:20:00.0000 UTC,251.4382643,246.5908947,270.2648326,260.9360656,258.3233089,225.3919015,247.8498774,257.9003688,252.1896725,255.000683,176.1289513,97.2160013,277.2160013
A.D. 2020-Feb-03 12:20:00.0000 UTC,251.8217882,247.0382328,270.2647192,261.2293707,258.6665941,227.3871296,248.4482543,258.2495742,252.4526054,255.2511322,129.5395735,97.2123767,277.2123767
A.D. 2020-Feb-04 12:20:00.0000 UTC,252.2351345,247.4922363,270.2697082,261.5242867,259.0099937,229.2787769,249.0376265,258.5983551,252.7163079,255.5071891,102.5286817,97.2275803,277.2275803
A.D. 2020-Feb-05 12:20:00.0000 UTC,252.6790833,247.9527058,270.2799567,261.8209301,259.3536276,231.0729138,249.6183506,258.9468456,252.9808089,255.7687477,90.05459091,97.2458864,277.2458864
A.D. 2020-Feb-06 12:20:00.0000 UTC,253.1542448,248.4194349,270.2956234,262.1194228,259.6976185,232.7755374,250.1907719,259.2951832,253.2461374,256.0356988,83.21151437,97.2501483,277.2501483
A.D. 2020-Feb-07 12:20:00.0000 UTC,253.6609834,248.8922098,270.3168705,262.4198924,260.042093,234.3924811,250.7552246,259.6435094,253.5123232,256.3079307,78.78483376,97.2250778,277.2250778
A.D. 2020-Feb-08 12:20:00.0000 UTC,254.1993308,249.3708097,270.3438642,262.7224742,260.3871825,235.9293505,251.3120328,259.9919716,253.7793973,256.5853302,75.52585439,97.1599788,277.1599788
A.D. 2020-Feb-09 12:20:00.0000 UTC,254.7688947,249.8550078,270.3767767,263.0273121,260.7330243,237.3914843,251.8615116,260.3407237,254.047393,256.8677834,72.84054181,97.0505591,277.0505591
A.D. 2020-Feb-10 12:20:00.0000 UTC,255.3687665,250.3445726,270.4157857,263.3345594,261.0797625,238.7839331,252.4039693,260.6899272,254.3163465,257.1551767,70.36766403,96.8996313,276.8996313
A.D. 2020-Feb-11 12:20:00.0000 UTC,255.9974366,250.8392694,270.4610735,263.6443786,261.4275475,240.1114505,252.9397072,261.0397506,254.5862961,257.4473977,67.79922405,96.7166708,276.7166708
A.D. 2020-Feb-12 12:20:00.0000 UTC,256.6527246,251.3388609,270.5128237,263.9569393,261.7765346,241.3784927,253.46902,261.3903682,254.8572811,257.7443339,64.73847632,96.5163257,276.5163257
A.D. 2020-Feb-13 12:20:00.0000 UTC,257.331736,251.8431068,270.5712211,264.2724183,262.1268831,242.5892219,253.9921947,261.7419594,255.1293404,258.0458724,60.43752047,96.3160931,276.3160931
A.D. 2020-Feb-14 12:20:00.0000 UTC,258.030853,252.351763,270.6364507,264.5909994,262.4787562,243.7475141,254.5095096,262.0947084,255.4025121,258.3518988,52.93638788,96.1334964,276.1334964
A.D. 2020-Feb-15 12:20:00.0000 UTC,258.7457678,252.8645813,270.7086993,264.9128746,262.8323218,244.8569695,255.0212341,262.4488053,255.6768334,258.6622973,34.86601195,95.9831882,275.9831882
A.D. 2020-Feb-16 12:20:00.0000 UTC,259.4715601,253.381309,270.7881568,265.2382468,263.1877538,245.9209257,255.5276293,262.8044484,255.9523418,258.9769508,338.892196,95.8744387,275.8744387
A.D. 2020-Feb-17 12:20:00.0000 UTC,260.2028202,253.9016893,270.8750176,265.5673312,263.5452342,246.9424735,256.0289488,263.1618459,256.2290758,259.2957416,288.6679953,95.8094289,275.8094289
A.D. 2020-Feb-18 12:20:00.0000 UTC,260.9338081,254.4254612,270.9694801,265.9003574,263.9049541,247.9244731,256.5254396,263.5212174,256.5070755,259.6185509,272.9324686,95.7826571,275.7826571
A.D. 2020-Feb-19 12:20:00.0000 UTC,261.6586424,254.9523602,271.0717474,266.2375706,264.2671148,248.8695709,257.0173431,263.8827954,256.7863832,259.9452601,266.3127601,95.7816204,275.7816204
A.D. 2020-Feb-20 12:20:00.0000 UTC,262.3715036,255.4821187,271.1820263,266.5792333,264.6319288,249.7802157,257.5048954,264.2468271,257.0670433,260.2757498,262.6644786,95.7887688,275.7887688
A.D. 2020-Feb-21 12:20:00.0000 UTC,263.0668389,256.0144656,271.3005274,266.9256261,264.9996206,250.6586741,257.9883283,264.6135748,257.3491027,260.6099006,260.300524,95.7845522,275.7845522
A.D. 2020-Feb-22 12:20:00.0000 UTC,263.7395532,256.5491275,271.4274638,267.2770492,265.3704274,251.5070456,258.4678694,264.9833179,257.6326104,260.9475925,258.5866066,95.7511803,275.7511803
A.D. 2020-Feb-23 12:20:00.0000 UTC,264.3851741,257.085828,271.5630512,267.6338238,265.7445998,252.327276,258.9437428,265.3563536,257.9176175,261.288705,257.2236082,95.6764929,275.6764929
A.D. 2020-Feb-24 12:20:00.0000 UTC,264.9999807,257.6242887,271.7075072,267.9962934,266.1224029,253.1211697,259.4161691,265.7329989,258.2041772,261.6331172,256.0391725,95.5570992,275.5570992
A.D. 2020-Feb-25 12:20:00.0000 UTC,265.5810911,258.1642281,271.8610505,268.3648259,266.5041167,253.8904013,259.885365,266.1135914,258.4923439,261.9807069,254.9080386,95.3998017,275.3998017
A.D. 2020-Feb-26 12:20:00.0000 UTC,266.1265053,258.705362,272.023901,268.7398147,266.8900372,254.6365255,260.3515443,266.4984917,258.7821737,262.3313508,253.7082187,95.2205356,275.2205356
A.D. 2020-Feb-27 12:20:00.0000 UTC,266.6351073,259.2474039,272.1962797,269.1216823,267.2804781,255.360987,260.8149169,266.8880855,259.0737239,262.6849247,252.2766488,95.0407729,275.0407729
A.D. 2020-Feb-28 12:20:00.0000 UTC,267.1066283,259.7900643,272.3784088,269.5108823,267.6757719,256.0651295,261.2756899,267.2827863,259.3670531,263.0413027,250.324243,94.8820809,274.8820809
A.D. 2020-Feb-29 12:20:00.0000 UTC,267.5415799,260.3330514,272.5705124,269.9079034,268.0762719,256.7502032,261.7340672,267.6830384,259.6622215,263.4003581,247.1891314,94.7607425,274.7607425
A.D. 2020-Mar-01 12:20:00.0000 UTC,267.9411639,260.8760709,272.7728162,270.3132724,268.4823545,257.4173724,262.1902498,268.0893204,259.9592904,263.7619626,240.8123268,94.6837139,274.6837139
A.D. 2020-Mar-02 12:20:00.0000 UTC,268.3071665,261.4188236,272.9855479,270.7275593,268.894421,258.0677222,262.6444361,268.5021494,260.258323,264.1259869,220.580127,94.6473737,274.6473737
A.D. 2020-Mar-03 12:20:00.0000 UTC,268.6418463,261.9610122,273.2089378,271.1513814,269.3129002,258.7022643,263.0968217,268.9220851,260.559384,264.4923001,137.2243908,94.6387966,274.6387966
A.D. 2020-Mar-04 12:20:00.0000 UTC,268.9478204,262.5023332,273.4432192,271.5854095,269.7382519,259.321943,263.5475996,269.3497359,260.86254,264.8607703,99.76136861,94.6389699,274.6389699
A.D. 2020-Mar-05 12:20:00.0000 UTC,269.2279561,263.0424811,273.6886294,272.0303747,270.1709703,259.9276398,263.9969597,269.785765,261.1678602,265.231264,90.68599154,94.6269047,274.6269047
A.D. 2020-Mar-06 12:20:00.0000 UTC,269.4852709,263.5811477,273.9454113,272.4870758,270.6115882,260.5201783,264.4450874,270.2308977,261.4754166,265.603647,86.8359214,94.583703,274.583703
A.D. 2020-Mar-07 12:20:00.0000 UTC,269.7228447,264.118022,274.2138148,272.9563896,271.0606822,261.1003289,264.8921555,270.6859313,261.7852855,265.9777846,84.68955366,94.4958915,274.4958915
A.D. 2020-Mar-08 12:20:00.0000 UTC,269.9437448,264.6527918,274.4940992,273.4392804,271.5188786,261.6688137,265.3383637,271.1517445,262.0975482,266.3535429,83.27519673,94.3575936,274.3575936
A.D. 2020-Mar-09 12:20:00.0000 UTC,270.1509643,265.1851454,274.7865322,273.9368108,271.986858,262.2263118,265.7840368,271.6293076,262.412292,266.7307894,82.20564247,94.1713405,274.1713405
A.D. 2020-Mar-10 12:20:00.0000 UTC,270.3473719,265.714774,275.0913889,274.4501518,272.4653598,262.773464,266.2292265,272.1196933,262.7296092,267.1093938,81.27333277,93.9475145,273.9475145
A.D. 2020-Mar-11 12:20:00.0000 UTC,270.5356734,266.2413737,275.4089486,274.9805939,272.9551867,263.310877,266.6741285,272.6240875,263.0495959,267.4892278,80.31944837,93.7025717,273.7025717
