time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon
A.D. 2018-May-02 12:20:00.0000 UTC,287.2414926797543,281.63729986227327,77.54650347505947,103.22684875258793,88.3672880096641,287.33571452417726,297.2394662957993,77.60401137851406,65.70998220016632,285.71214210075743,95.35844799202572
A.D. 2018-May-03 12:20:00.0000 UTC,287.57375053926177,281.7711458098897,77.94331349462692,103.66800406184036,88.86936804035152,287.82424329706384,298.2100878571167,78.55279218625448,59.62372485741289,285.98618715052504,92.5587787490382
A.D. 2018-May-04 12:20:00.0000 UTC,287.9053885744118,281.89406758623437,78.33040893257727,104.11228503651293,89.35911269374633,288.31754921497657,299.21252875666704,79.44489288530427,44.338417795894784,286.2553717607853,88.4591121763101
A.D. 2018-May-05 12:20:00.0000 UTC,288.2356326654724,282.00586597588216,78.70873546972331,104.55989683122046,89.83761428918568,288.81584385877534,300.2485428337298,80.28672944010573,352.5205387702911,286.51961193867334,81.53727602273217
A.D. 2018-May-06 12:20:00.0000 UTC,288.56368793565935,282.10634465840974,79.07916729648512,105.01104503141887,90.30586085232342,289.3193430228282,301.3199734666264,81.08382621316338,296.72726195963656,286.77882561903107,67.16492771830383
A.D. 2018-May-07 12:20:00.0000 UTC,288.888740705808,282.19531050929385,79.442513388841,105.46593600721974,90.76474868732436,289.82826699455217,302.42875433430316,81.84096222434192,280.0393313440555,287.0329327333592,30.25908427568369
A.D. 2018-May-08 12:20:00.0000 UTC,289.20995991526667,282.27257391165074,79.79952324723807,105.9247772246703,91.21509321839521,290.3428407992733,303.5769089409896,82.5622903747915,273.5741712388318,287.2818552731956,336.757242212163
A.D. 2018-May-09 12:20:00.0000 UTC,289.5264983077019,282.33794923307636,80.1508923493343,106.38777770753876,91.65763852869188,290.8632946485147,304.7665491008693,83.25143535204779,270.26438878662344,287.5255175488394,312.02820278243234
A.D. 2018-May-10 12:20:00.0000 UTC,289.83749318687467,282.39125535335535,80.49726683524801,106.8551484878248,92.0930656456874,291.389864388808,305.99987154823435,83.91157418245889,268.2870191399319,287.76384647514664,301.61083468999925
A.D. 2018-May-11 12:20:00.0000 UTC,290.14206654579965,282.43231615621966,80.83924713135809,107.32710287812029,92.52199965332962,291.9227917254165,307.2791516069577,84.54550266013702,266.9898598291621,287.9967717203475,295.9234344036876
A.D. 2018-May-12 12:20:00.0000 UTC,290.439324962756,282.46096125699006,81.17739124267463,107.80385685650324,92.9450161442588,292.4623245484898,308.6067340507326,85.15569090281056,266.0850843177697,288.22422600311853,292.13785803671567
A.D. 2018-May-13 12:20:00.0000 UTC,290.7283594583386,282.47702709031347,81.51221814642044,108.28562970418749,93.36264730510892,293.00871752310405,309.98502105236764,85.74433038511545,265.42665366139664,288.4461456469017,289.2073311798629
A.D. 2018-May-14 12:20:00.0000 UTC,291.00824452095424,282.48035781496515,81.84421031439211,108.77264420170894,93.77538709667525,293.56223210924423,311.4164547880076,86.31337321740205,264.9327767771062,288.66247068537064,286.6309424152565
A.D. 2018-May-15 12:20:00.0000 UTC,291.27803659751146,282.4708059808302,82.17381584813698,109.26512649243936,94.18369558739457,294.12313620320026,312.90349475940155,86.86456506724274,264.5541549795581,288.8731445831667,284.0894748847353
A.D. 2018-May-16 12:20:00.0000 UTC,291.53677232478907,282.4482327670148,82.50145030588136,109.76330571712636,94.58800230032392,294.6917036218233,314.448590013429,87.39947247969955,264.25934185312263,289.0781135950699,281.2915939184521
A.D. 2018-May-17 12:20:00.0000 UTC,291.78346647335604,282.4125074609036,82.82749771110268,110.2674133012344,94.98870826447876,295.2682133167655,316.0541451492625,87.91950482943692,264.0273521974682,289.27732559798284,277.8495540715658
A.D. 2018-May-18 12:20:00.0000 UTC,292.01711057762543,282.3635067234038,83.1523118571082,110.77768270470854,95.38618752122794,295.85294925325337,317.72248108504834,88.4259324058423,263.8436533339357,289.47072916386213,273.0615189608314
A.D. 2018-May-19 12:20:00.0000 UTC,292.2366721339966,282.3011138822649,83.47621805589958,111.29434952429074,95.78078846454069,296.44620064572086,319.4557880061116,88.91990156494205,263.6978612007172,289.6582728984513,265.30331814746927
A.D. 2018-May-20 12:20:00.0000 UTC,292.44109493513326,282.22521898664485,83.79951656125014,111.81765232773724,96.17283592331594,297.04826288870987,321.2560702342161,89.40244866360523,263.58235451060585,289.8399055744989,249.84843994997215
A.D. 2018-May-21 12:20:00.0000 UTC,292.62930033248983,282.13571963830896,84.12248736961055,112.34783379362464,96.56263396124157,297.65943865957934,323.12508161896596,89.87451324608601,263.4914097624717,290.0155768006795,213.06286502862216
A.D. 2018-May-22 12:20:00.0000 UTC,292.80018915710605,282.03252220111165,84.44539531132685,112.88514157563219,96.950468846164,298.28003859176795,325.0642507222476,90.33695018292265,263.4206437100908,290.1852377298457,162.80039017701418
A.D. 2018-May-23 12:20:00.0000 UTC,292.95264481259085,281.91554326308494,84.7684949593967,113.42982906594051,97.33661197866802,298.91038188069376,327.0745983991028,90.79054072648646,263.3666438577913,290.3488418712172,138.0243614710239
A.D. 2018-May-24 12:20:00.0000 UTC,293.085537283501,281.78471078191103,85.09203410312958,113.98215555460806,97.72132211770064,299.55079626135966,329.15664783567695,91.23600177239612,263.3267157731901,290.50634547186314,126.95548960453013
A.D. 2018-May-25 12:20:00.0000 UTC,293.1977284726458,281.63996485526656,85.41625575042295,114.54238591383542,98.10484688745468,300.2016175201065,331.31032963429334,91.67399341020284,263.2987055178217,290.6577075203831,120.698066160201
A.D. 2018-May-26 12:20:00.0000 UTC,293.2880794577792,281.481258277491,85.7413991042699,115.110790150098,98.48742381754066,300.8631889405213,333.5348861841228,92.10512516082544,263.2808721401669,290.80288962872345,116.42821681603887
A.D. 2018-May-27 12:20:00.0000 UTC,293.35546011075394,281.3085570398528,86.06769992138437,115.68764308990478,98.86928115520537,301.53586098125976,335.8287803886483,92.52996126925665,263.2717945226339,290.9418559891784,113.0737397589396
A.D. 2018-May-28 12:20:00.0000 UTC,293.39876110852236,281.1218407402497,86.39539027996081,116.2732241130837,99.2506384599762,302.2199910392213,338.1896134315444,92.94902514647154,263.2703019762141,291.07457332830063,110.12478359557433
A.D. 2018-May-29 12:20:00.0000 UTC,293.4169080957751,280.9211027688762,86.72469763094514,116.86781663830062,99.6317068739003,302.915942882666,340.61405612949227,93.36280292672588,263.27542128226617,291.2010106432387,107.27464664548515
A.D. 2018-May-30 12:20:00.0000 UTC,293.40887815802364,280.7063505181012,87.05584369847428,117.47170769451164,100.01268937913623,303.6240861453627,343.09780167788165,93.77174658555477,263.28633618232686,291.3211390057627,104.27963019000843
A.D. 2018-May-31 12:20:00.0000 UTC,293.3737184592922,280.4776058421761,87.38904371026499,118.0851879053224,100.39378131147531,304.34479627930693,345.63554781927184,94.1762769848602,263.30235661823883,291.434931682963,100.8773258969588
A.D. 2018-Jun-01 12:20:00.0000 UTC,293.31056611609796,280.2349056378901,87.72450582812327,118.70855162304156,100.7751709950658,305.0784546204339,348.2210133041108,94.5767867431143,263.32289504013806,291.5423643705543,96.69976207121496
A.D. 2018-Jun-02 12:20:00.0000 UTC,293.21866804605577,279.9783023169631,88.06243052020297,119.34209677188362,101.1570402546497,305.82544800079984,350.84699126088327,94.9736427159725,263.3474475796312,291.64341523495887,91.11995084951384
A.D. 2018-Jun-03 12:20:00.0000 UTC,293.09740005448793,279.70786437960356,88.40301029429436,119.98612477372009,101.53956504046127,306.58616839964486,353.50544354137213,95.36718839343253,263.37557944444984,291.7380650536934,82.90374118265757
A.D. 2018-Jun-04 12:20:00.0000 UTC,292.94628457731767,279.4236770226693,88.74642968072078,120.64094048011087,101.92291609270323,307.3610125536979,356.18763518072143,95.75774615667142,263.4069134502103,291.8262973989398,69.37931857014256
A.D. 2018-Jun-05 12:20:00.0000 UTC,292.76501255488563,279.1258427169459,89.0928653084318,121.30685202726394,102.30725957303748,308.1503814323473,358.8843046520553,96.14561933355759,263.4411208302915,291.9080988140431,45.37877096483243
A.D. 2018-Jun-06 12:20:00.0000 UTC,292.5533848702464,278.81448171159593,89.44248591835455,121.984170530683,102.69275761084604,308.95467947321015,1.5858622265955409,96.53109401513308,263.477913706103,291.98345894904264,10.027814901743222
A.D. 2018-Jun-07 12:20:00.0000 UTC,292.3114382910392,278.4897325787909,89.79545234412024,122.67320978172899,103.07956886661637,309.7743137835035,4.282606975616268,96.91444075953821,263.5170390585709,292.05237079148867,340.19686178817625
A.D. 2018-Jun-08 12:20:00.0000 UTC,292.03937566047364,278.1517528587612,90.15191737374286,123.37428595608627,103.46784913986566,310.60969330558726,6.964950336516199,97.29591622953016,263.55827399088275,292.1148310254616,322.73634242668857
A.D. 2018-Jun-09 12:20:00.0000 UTC,291.7375273332898,277.8007197668332,90.51202528702706,124.08771707605305,103.85775192520552,311.46122758649176,9.623632511089284,97.67576469175484,263.6014219482784,292.17084038988406,312.32862615683695
A.D. 2018-Jun-10 12:20:00.0000 UTC,291.40638541988733,277.4368313147385,90.87591143943476,124.81382270643337,104.24942921211016,312.3293257565365,12.249921917312108,98.05421971602391,263.64631047223463,292.2204043432593,305.26409809109913
A.D. 2018-Jun-11 12:20:00.0000 UTC,291.04658112219505,277.0603075046773,91.24370149020754,125.55292317887735,104.64303212105423,313.21439479919553,14.835785233533,98.43150568076729,263.6927897126866,292.26353352890936,299.80379921006806
A.D. 2018-Jun-12 12:20:00.0000 UTC,290.6588700768092,276.6713913904006,91.61551034795154,126.30533825905529,105.03871121289076,314.11683702960073,17.374021234123482,98.80783892220828,263.74073136801104,292.30024383345835,295.0631627132935
A.D. 2018-Jun-13 12:20:00.0000 UTC,290.24411867317536,276.2703497776451,91.99144115240854,127.07138570212463,105.43661646165329,315.0370474102848,19.858356194041786,99.18342845616014,263.79002766495563,292.33055602050746,290.4879613321636
A.D. 2018-Jun-14 12:20:00.0000 UTC,289.80329142192056,275.85747289606985,92.37158425992568,127.85137963860856,105.83689663233645,315.97541063229613,22.28349855970551,99.5584758969164,263.84058902566534,292.35449463663764,285.60759242868977
A.D. 2018-Jun-15 12:20:00.0000 UTC,289.337440096178,275.4330728315482,92.75601667679493,128.64562911484205,106.23969830095751,316.93229828160617,24.64515391775681,99.9331747315395,263.8923398563748,292.37208640575443,279.8578206309112
A.D. 2018-Jun-16 12:20:00.0000 UTC,288.8476955421632,274.997481287308,93.14480280794123,129.4544372421287,106.64516522589632,317.90806652341513,26.94000464505332,100.30770971778558,263.945213384478,292.3833588173904,272.3407319430172
A.D. 2018-Jun-17 12:20:00.0000 UTC,288.3352628344478,274.5510477056176,93.53799717199516,130.27810112746917,107.05343874905891,318.9030544789773,29.16566145646038,100.68225726517478,263.9991475015525,292.3883396243475,261.3480393636558
A.D. 2018-Jun-18 12:20:00.0000 UTC,287.80141950532953,274.0941381552172,93.93564847495232,131.11691168603315,107.46465897085176,319.9175822760634,31.32059351914531,101.05698676297712,264.0540825917884,292.38705712041,243.51347786578003
A.D. 2018-Jun-19 12:20:00.0000 UTC,287.2475161887952,273.6271349540944,94.33780389661652,131.97115290703778,107.87896622076894,320.9519484723525,33.40404516401717,101.43206239835185,264.10996142344294,292.3795408672637,214.8378959441468
A.D. 2018-Jun-20 12:20:00.0000 UTC,286.6749787607427,273.1504365588074,94.74451239845324,132.84110044675057,108.29650224403136,322.00642684921934,35.41594549924275,101.80764481808599,264.1667301251742,292.3658224272231,181.7375769274033
A.D. 2018-Jun-21 12:20:00.0000 UTC,286.08531100344186,272.6644570659167,95.15582630447328,133.7270192453414,108.71741066654295,323.08126217071907,37.35681449755503,102.18389207656784,264.224338881455,292.3459356363025,157.99551126639778
A.D. 2018-Jun-22 12:20:00.0000 UTC,285.48009744119133,272.16962535122656,95.57180151606929,134.62916080026562,109.14183700295293,324.17666563195303,39.22767032124322,102.56096005779214,264.2827421775674,292.3199166124261,143.6308971162095
A.D. 2018-Jun-23 12:20:00.0000 UTC,284.86100606222163,271.6663839631581,95.99249691127615,135.54776045514078,109.56992848179743,325.29281036924334,41.029941105668705,102.93900262471877,264.341898685689,292.2878036723095,134.34139105953642
A.D. 2018-Jun-24 12:20:00.0000 UTC,284.229790637971,271.1551878432626,96.41797334957823,136.48303474639062,110.0018338293392,326.42982704233225,42.76538317030739,103.31817165284176,264.40177090727104,292.2496372223754,127.61393951936206
A.D. 2018-Jun-25 12:20:00.0000 UTC,283.5882923128923,270.6365028210683,96.84829244991172,137.43517854975735,110.43770297948728,327.5877991575075,44.43600655017517,103.69861694630687,264.4623245520443,292.2054595543092,122.20531273422549
A.D. 2018-Jun-26 12:20:00.0000 UTC,282.93844047874313,270.11080416742834,97.28351546775532,138.40436250593635,110.87768695836716,328.76675878516915,46.04400954880746,104.08048628511885,264.5235280774026,292.15531479275074,117.44915252013314
A.D. 2018-Jun-27 12:20:00.0000 UTC,282.28225262363543,269.5785750011011,97.7237021059557,139.39073021504177,111.32193773349012,329.9666820432685,47.591721489996516,104.46392542053246,264.585352107647,292.0992487811955,112.92975335391756
A.D. 2018-Jun-28 12:20:00.0000 UTC,281.6218331403345,269.04030462501703,98.1689093243338,140.39439527830993,111.77060807569559,331.1874844878928,49.081553709696124,104.84907807407585,264.64776884168646,292.03730896347963,108.32873184777954
A.D. 2018-Jun-29 12:20:00.0000 UTC,280.95937141431216,268.4964872417625,98.61919048529944,141.41543907347108,112.22385180925845,332.4290175932634,50.51595959622323,105.23608628404304,264.7107520013064,291.9695446300741,103.3356102964375
A.D. 2018-Jun-30 12:20:00.0000 UTC,280.29713865995444,267.9476203321448,99.07459428335716,142.45390772052943,112.68182378923409,333.6910643692637,51.89740054286904,105.62509050619715,264.77427638727175,291.89600687056196,97.57045901615943
A.D. 2018-Jul-01 12:20:00.0000 UTC,279.6374838319469,267.39420302867,99.53516375591892,143.50980889492183,113.14467988898537,334.97333502753025,53.22831835111476,106.01622973375036,264.8383174999723,291.81674852556563,90.48366982488142
A.D. 2018-Jul-02 12:20:00.0000 UTC,278.9828289580562,266.836734817745,100.000935614812,144.58310920363118,113.61257727026329,336.27546367507784,54.511114180926036,106.40964189077896,264.902851604816,291.7318244019031,81.20042412131427
A.D. 2018-Jul-03 12:20:00.0000 UTC,278.3356637168935,266.27571418252893,100.4719395826611,145.67373135203604,114.08567458010616,337.59700510436403,55.748132085545336,106.80546414728056,264.9678557409471,291.641291412037,68.32444839823366
A.D. 2018-Jul-04 12:20:00.0000 UTC,277.6985395049209,265.7116373188676,100.9481977828342,146.7815514032661,114.56413217734806,338.9374321260776,56.94164677407553,107.20383328593027,265.0333078107103,291.545208755271,50.08558534050748
A.D. 2018-Jul-05 12:20:00.0000 UTC,277.0740630794597,265.14499683693333,101.42972403736931,147.90639591193911,115.04811228264404,340.2961332197646,58.0938546420663,107.60488599988062,265.0991866197555,291.44363806690313,26.31782576529775
A.D. 2018-Jul-06 12:20:00.0000 UTC,276.4648901732449,264.57628076847385,101.9165231694975,149.04803951619448,115.53777927514898,341.67241127805784,59.20686806176335,108.00875933270376,265.16547216840377,291.33664377242013,1.6970769109983188
A.D. 2018-Jul-07 12:20:00.0000 UTC,275.8737191471414,264.0059717748648,102.40859009839089,150.20620256495542,116.03329995584257,343.06548292456836,60.282711889133594,108.41559111037891,265.2321460107751,291.2242935112833,341.8026536414
A.D. 2018-Jul-08 12:20:00.0000 UTC,275.3032848396859,263.4345466106611,102.90590864408668,151.38054861028843,116.53484368999823,344.47447820816086,61.32332167605277,108.82552030568456,265.2991916875544,291.1066585848158,327.3632872042959
A.D. 2018-Jul-09 12:20:00.0000 UTC,274.75635302903214,262.86247631520683,103.40845028616528,152.5706825786224,117.04258267573769,345.89844168982904,62.330543990084784,109.23868755021451,265.36659565409803,290.9838146455825,316.6630135385684
