Time,ra,dec,distance
A.D. 2020-Apr-18 00:00:00.0000 UTC,22.18579434777385,-19.017189032873393,3.3259653680145056
A.D. 2020-Apr-19 00:00:00.0000 UTC,22.20712386238078,-18.950478375975727,3.3144276568949125
A.D. 2020-Apr-20 00:00:00.0000 UTC,22.228312031727434,-18.884568220500142,3.302810957683141
A.D. 2020-Apr-21 00:00:00.0000 UTC,22.249356964189094,-18.81948507678542,3.291116892563029
A.D. 2020-Apr-22 00:00:00.0000 UTC,22.270256764065635,-18.75525544127798,3.2793471449715876
A.D. 2020-Apr-23 00:00:00.0000 UTC,22.2910095380518,-18.691905757091927,3.2675034566444
A.D. 2020-Apr-24 00:00:00.0000 UTC,22.311613402600237,-18.629462370006976,3.2555876238610857
A.D. 2020-Apr-25 00:00:00.0000 UTC,22.332066491654242,-18.567951482809328,3.2436014923941943
A.D. 2020-Apr-26 00:00:00.0000 UTC,22.352366964344593,-18.507399110339467,3.2315469509893444
A.D. 2020-Apr-27 00:00:00.0000 UTC,22.372513012188282,-18.447831037733653,3.2194259233634703
A.D. 2020-Apr-28 00:00:00.0000 UTC,22.392502865486765,-18.389272783618534,3.207240358754677
A.D. 2020-Apr-29 00:00:00.0000 UTC,22.41233479878563,-18.33174956945701,3.194992220938888
A.D. 2020-Apr-30 00:00:00.0000 UTC,22.432007135095173,-18.27528629737187,3.1826834753566184
A.D. 2020-May-01 00:00:00.0000 UTC,22.451518248056416,-18.21990754171122,3.1703160737721774
A.D. 2020-May-02 00:00:00.0000 UTC,22.470866560244954,-18.16563756469189,3.1578919359721516
A.D. 2020-May-03 00:00:00.0000 UTC,22.490050534736508,-18.11250037138999,3.1454129288073283
A.D. 2020-May-04 00:00:00.0000 UTC,22.509068656118227,-18.06051982246816,3.1328808445261216
A.D. 2020-May-05 00:00:00.0000 UTC,22.527919398034022,-18.009719815946593,3.1202973828442517
A.D. 2020-May-06 00:00:00.0000 UTC,22.5466011774792,-17.960124530521117,3.1076641432606413
A.D. 2020-May-07 00:00:00.0000 UTC,22.565112301926167,-17.91175869204294,3.0949826340322657
A.D. 2020-May-08 00:00:00.0000 UTC,22.583450920748877,-17.86464779982923,3.082254300217868
A.D. 2020-May-09 00:00:00.0000 UTC,22.601614993835796,-17.81881824845811,3.0694805664004
A.D. 2020-May-10 00:00:00.0000 UTC,22.619602284914006,-17.77429731447538,3.056662883761923
A.D. 2020-May-11 00:00:00.0000 UTC,22.637410378093282,-17.731113026031874,3.0438027702061596
A.D. 2020-May-12 00:00:00.0000 UTC,22.655036708823246,-17.68929396815866,3.0309018364792295
A.D. 2020-May-13 00:00:00.0000 UTC,22.6724785984676,-17.648869081157724,3.0179617974024247
A.D. 2020-May-14 00:00:00.0000 UTC,22.689733284598994,-17.609867490274013,3.0049844718393826
A.D. 2020-May-15 00:00:00.0000 UTC,22.70679794352054,-17.572318380319206,2.991971776460514
A.D. 2020-May-16 00:00:00.0000 UTC,22.723669705142203,-17.536250910595953,2.9789257176121238
A.D. 2020-May-17 00:00:00.0000 UTC,22.74034566211035,-17.501694157585757,2.9658483839526935
A.D. 2020-May-18 00:00:00.0000 UTC,22.75682287573869,-17.468677070871408,2.9527419410408617
A.D. 2020-May-19 00:00:00.0000 UTC,22.773098380977228,-17.437228430395606,2.9396086279442857
A.D. 2020-May-20 00:00:00.0000 UTC,22.789169192155544,-17.407376796512864,2.9264507552711643
A.D. 2020-May-21 00:00:00.0000 UTC,22.805032310565295,-17.379150448330094,2.91327070363904
A.D. 2020-May-22 00:00:00.0000 UTC,22.820684734329667,-17.352577309472046,2.900070921457922
A.D. 2020-May-23 00:00:00.0000 UTC,22.83612347024404,-17.327684864636762,2.8868539209238944
A.D. 2020-May-24 00:00:00.0000 UTC,22.851345546738028,-17.304500073143874,2.873622271388036
A.D. 2020-May-25 00:00:00.0000 UTC,22.86634802654204,-17.283049288392192,2.8603785896440876
A.D. 2020-May-26 00:00:00.0000 UTC,22.88112801757343,-17.26335819204489,2.84712552720335
A.D. 2020-May-27 00:00:00.0000 UTC,22.89568268057008,-17.245451751143506,2.8338657550274697
A.D. 2020-May-28 00:00:00.0000 UTC,22.910009232292783,-17.22935420440574,2.820601946445457
A.D. 2020-May-29 00:00:00.0000 UTC,22.92410494341674,-17.21508908219634,2.8073367590651035
A.D. 2020-May-30 00:00:00.0000 UTC,22.93796713009991,-17.202679265224713,2.7940728164768216
A.D. 2020-May-31 00:00:00.0000 UTC,22.9515931380425,-17.192147087452497,2.780812690807883
A.D. 2020-Jun-01 00:00:00.0000 UTC,22.96498031760151,-17.183514488636362,2.767558887822234
A.D. 2020-Jun-02 00:00:00.0000 UTC,22.978125989170564,-17.176803216009912,2.754313837321428
A.D. 2020-Jun-03 00:00:00.0000 UTC,22.991027399983953,-17.17203506125307,2.7410798924963067
A.D. 2020-Jun-04 00:00:00.0000 UTC,23.003681676907753,-17.169232099029244,2.727859341684614
A.D. 2020-Jun-05 00:00:00.0000 UTC,23.01608578342208,-17.16841687574623,2.7146544338393523
A.D. 2020-Jun-06 00:00:00.0000 UTC,23.02823649058961,-17.169612494992236,2.701467415087008
A.D. 2020-Jun-07 00:00:00.0000 UTC,23.04013036900188,-17.17284256980923,2.688300569668717
A.D. 2020-Jun-08 00:00:00.0000 UTC,23.051763802687756,-17.178131050515606,2.6751562569185663
A.D. 2020-Jun-09 00:00:00.0000 UTC,23.063133019469305,-17.185501971945396,2.66203693776225
A.D. 2020-Jun-10 00:00:00.0000 UTC,23.074234128459608,-17.194979178930065,2.6489451882913873
A.D. 2020-Jun-11 00:00:00.0000 UTC,23.085063156391463,-17.206586076035098,2.6358837021346644
A.D. 2020-Jun-12 00:00:00.0000 UTC,23.09561607749061,-17.220345425780142,2.6228552855134843
A.D. 2020-Jun-13 00:00:00.0000 UTC,23.105888835388395,-17.23627919702502,2.6098628491075258
A.D. 2020-Jun-14 00:00:00.0000 UTC,23.115877358234705,-17.25440845133481,2.5969093998426693
A.D. 2020-Jun-15 00:00:00.0000 UTC,23.125577569375942,-17.274753250441087,2.5839980343307225
A.D. 2020-Jun-16 00:00:00.0000 UTC,23.13498539633538,-17.297332567892333,2.5711319345273598
A.D. 2020-Jun-17 00:00:00.0000 UTC,23.144096780405153,-17.322164192153718,2.5583143652604283
A.D. 2020-Jun-18 00:00:00.0000 UTC,23.152907688840013,-17.34926461168647,2.5455486727280117
A.D. 2020-Jun-19 00:00:00.0000 UTC,23.161414130744777,-17.37864887892792,2.5328382825976012
A.D. 2020-Jun-20 00:00:00.0000 UTC,23.16961217694966,-17.410330455712167,2.5201866961314434
A.D. 2020-Jun-21 00:00:00.0000 UTC,23.17749798288981,-17.444321050549387,2.507597482752091
A.D. 2020-Jun-22 00:00:00.0000 UTC,23.185067812365542,-17.480630464344834,2.495074267894364
A.D. 2020-Jun-23 00:00:00.0000 UTC,23.192318058714505,-17.51926646721522,2.482620715760908
A.D. 2020-Jun-24 00:00:00.0000 UTC,23.1992452598816,-17.560234726444758,2.470240507854728
A.D. 2020-Jun-25 00:00:00.0000 UTC,23.205846103937287,-17.603538801912155,2.457937319204381
A.D. 2020-Jun-26 00:00:00.0000 UTC,23.212117423436027,-17.649180211966765,2.4457147950356877
A.D. 2020-Jun-27 00:00:00.0000 UTC,23.21805617848761,-17.6971585629805,2.4335765306322843
A.D. 2020-Jun-28 00:00:00.0000 UTC,23.2236594301965,-17.747471725812925,2.421526056678057
A.D. 2020-Jun-29 00:00:00.0000 UTC,23.228924306868933,-17.80011603918964,2.409566831622558
A.D. 2020-Jun-30 00:00:00.0000 UTC,23.233847965883246,-17.855086518003212,2.397702242055116
A.D. 2020-Jul-01 00:00:00.0000 UTC,23.238427554533928,-17.91237704267679,2.3859356116831325
A.D. 2020-Jul-02 00:00:00.0000 UTC,23.242660174171032,-17.97198050093315,2.374270219054423
A.D. 2020-Jul-03 00:00:00.0000 UTC,23.24654285272063,-18.033888851896528,2.362709323113724
A.D. 2020-Jul-04 00:00:00.0000 UTC,23.250072531167575,-18.098093084989486,2.351256194154163
A.D. 2020-Jul-05 00:00:00.0000 UTC,23.253246067859248,-18.16458306259355,2.339914146019538
A.D. 2020-Jul-06 00:00:00.0000 UTC,23.256060261105887,-18.233347259552083,2.3286865646134682
A.D. 2020-Jul-07 00:00:00.0000 UTC,23.25851188660012,-18.304372435172766,2.3175769285449763
A.D. 2020-Jul-08 00:00:00.0000 UTC,23.26059774292052,-18.37764328689768,2.3065888198149036
A.D. 2020-Jul-09 00:00:00.0000 UTC,23.26231469814926,-18.45314212815383,2.295725925085384
A.D. 2020-Jul-10 00:00:00.0000 UTC,23.26365973207355,-18.530848617684,2.2849920299420545
A.D. 2020-Jul-11 00:00:00.0000 UTC,23.264629971392868,-18.61073954693073,2.274391009317572
A.D. 2020-Jul-12 00:00:00.0000 UTC,23.2652227178259,-18.69278867763712,2.263926816885315
A.D. 2020-Jul-13 00:00:00.0000 UTC,23.265435471023,-18.77696661225845,2.2536034753771097
A.D. 2020-Jul-14 00:00:00.0000 UTC,23.265265948840938,-18.863240679062738,2.243425068723672
A.D. 2020-Jul-15 00:00:00.0000 UTC,23.26471210769545,-18.951574815954043,2.233395736019718
A.D. 2020-Jul-16 00:00:00.0000 UTC,23.263772165607804,-19.04192944050295,2.2235196666116925
A.D. 2020-Jul-17 00:00:00.0000 UTC,23.262444629704383,-19.134261301496373,2.2138010949527662
A.D. 2020-Jul-18 00:00:00.0000 UTC,23.260728329197235,-19.228523314171117,2.204244293424366
A.D. 2020-Jul-19 00:00:00.0000 UTC,23.258622452866515,-19.324664395006995,2.1948535609802415
A.D. 2020-Jul-20 00:00:00.0000 UTC,23.25612658840944,-19.422629321572362,2.185633205747874
A.D. 2020-Jul-21 00:00:00.0000 UTC,23.253240757978713,-19.522358657314573,2.176587520579147
A.D. 2020-Jul-22 00:00:00.0000 UTC,23.249965443092933,-19.623788779911877,2.1677207524684325
A.D. 2020-Jul-23 00:00:00.0000 UTC,23.246301591952125,-19.726852041741772,2.159037069026231
A.D. 2020-Jul-24 00:00:00.0000 UTC,23.242250605579336,-19.83147706113258,2.1505405271362785
A.D. 2020-Jul-25 00:00:00.0000 UTC,23.23781430415884,-19.937589110318676,2.14223504924929
A.D. 2020-Jul-26 00:00:00.0000 UTC,23.232994880296285,-20.045110539775386,2.134124411211335
A.D. 2020-Jul-27 00:00:00.0000 UTC,23.227794848243413,-20.15396117679392,2.1262122426414507
A.D. 2020-Jul-28 00:00:00.0000 UTC,23.22221699799068,-20.26405864934177,2.1185020382301203
A.D. 2020-Jul-29 00:00:00.0000 UTC,23.216264360027616,-20.375318612488254,2.1109971767633957
A.D. 2020-Jul-30 00:00:00.0000 UTC,23.20994018389781,-20.487654872774794,2.103700944509856
A.D. 2020-Jul-31 00:00:00.0000 UTC,23.203247931199183,-20.600979419597472,2.096616560056818
A.D. 2020-Aug-01 00:00:00.0000 UTC,23.196191283039443,-20.715202375161653,2.089747198265052
A.D. 2020-Aug-02 00:00:00.0000 UTC,23.18877416090172,-20.830231880473853,2.083096011246425
A.D. 2020-Aug-03 00:00:00.0000 UTC,23.18100075929317,-20.945973938186825,2.0766661444820205
A.D. 2020-Aug-04 00:00:00.0000 UTC,23.172875586825725,-21.062332241745903,2.0704607465482363
A.D. 2020-Aug-05 00:00:00.0000 UTC,23.164403511561,-21.17920802114752,2.0644829717642397
A.D. 2020-Aug-06 00:00:00.0000 UTC,23.155589805720027,-21.296499934085077,2.0587359761365107
A.D. 2020-Aug-07 00:00:00.0000 UTC,23.146440185560426,-21.4141040212627,2.053222908010158
A.D. 2020-Aug-08 00:00:00.0000 UTC,23.13696084387865,-21.531913731006817,2.0479468954586273
A.D. 2020-Aug-09 00:00:00.0000 UTC,23.127158474442506,-21.64982000640979,2.0429110324931146
A.D. 2020-Aug-10 00:00:00.0000 UTC,23.117040289226104,-21.767711420596708,2.0381183657517665
A.D. 2020-Aug-11 00:00:00.0000 UTC,23.106614030644327,-21.88547434118226,2.033571882670514
A.D. 2020-Aug-12 00:00:00.0000 UTC,23.095887981374254,-22.002993106579044,2.0292745013791333
A.D. 2020-Aug-13 00:00:00.0000 UTC,23.084870974298767,-22.12015020111636,2.025229061842978
A.D. 2020-Aug-14 00:00:00.0000 UTC,23.07357240490462,-22.236826421093106,2.021438317112932
A.D. 2020-Aug-15 00:00:00.0000 UTC,23.062002247092426,-22.352901035493137,2.0179049229046235
A.D. 2020-Aug-16 00:00:00.0000 UTC,23.050171071936315,-22.46825195605522,2.014631423290223
A.D. 2020-Aug-17 00:00:00.0000 UTC,23.03809006602535,-22.58275594805095,2.0116202302500716
A.D. 2020-Aug-18 00:00:00.0000 UTC,23.025771042278468,-22.696288928854173,2.0088735956933315
A.D. 2020-Aug-19 00:00:00.0000 UTC,23.01322643362273,-22.808726402042772,2.006393576767483
A.D. 2020-Aug-20 00:00:00.0000 UTC,23.00046925911844,-22.919944058561896,2.0041819985836224
A.D. 2020-Aug-21 00:00:00.0000 UTC,22.98751305716461,-23.029818527996852,2.0022404217078784
A.D. 2020-Aug-22 00:00:00.0000 UTC,22.974371789866655,-23.13822820354846,2.00057012271284
A.D. 2020-Aug-23 00:00:00.0000 UTC,22.961059732817507,-23.24505402382514,1.9991720933062482
A.D. 2020-Aug-24 00:00:00.0000 UTC,22.947591369497665,-23.3501801012374,1.9980470579547396
A.D. 2020-Aug-25 00:00:00.0000 UTC,22.93398130643541,-23.45349413788283,1.9971955045378469
A.D. 2020-Aug-26 00:00:00.0000 UTC,22.920244216002494,-23.55488763754746,1.996617720172094
A.D. 2020-Aug-27 00:00:00.0000 UTC,22.906394805291693,-23.654255964542177,1.9963138254134363
A.D. 2020-Aug-28 00:00:00.0000 UTC,22.892447804131315,-23.751498313362323,1.9962838029081313
A.D. 2020-Aug-29 00:00:00.0000 UTC,22.878417964844505,-23.846517639246947,1.9965275192999508
A.D. 2020-Aug-30 00:00:00.0000 UTC,22.864320068139378,-23.93922057987988,1.9970447407997924
A.D. 2020-Aug-31 00:00:00.0000 UTC,22.850168931420797,-24.029517384392122,1.997835143314849
A.D. 2020-Sep-01 00:00:00.0000 UTC,22.835979417476466,-24.117321856891966,1.9988983179275321
A.D. 2020-Sep-02 00:00:00.0000 UTC,22.821766441897218,-24.20255132024773,2.0002337723074572
A.D. 2020-Sep-03 00:00:00.0000 UTC,22.80754497750586,-24.285126606011673,2.0018409286139978
A.D. 2020-Sep-04 00:00:00.0000 UTC,22.79333005442726,-24.364972073160327,2.003719118619337
A.D. 2020-Sep-05 00:00:00.0000 UTC,22.77913675454428,-24.44201565593383,2.0058675770306453
A.D. 2020-Sep-06 00:00:00.0000 UTC,22.764980200017852,-24.516188935153036,2.0082854341337395
A.D. 2020-Sep-07 00:00:00.0000 UTC,22.750875536584775,-24.587427222396233,2.0109717088094032
A.D. 2020-Sep-08 00:00:00.0000 UTC,22.736837913037323,-24.655669644672823,2.0139253026814923
A.D. 2020-Sep-09 00:00:00.0000 UTC,22.72288245922236,-24.720859215549783,2.0171449956754577
A.D. 2020-Sep-10 00:00:00.0000 UTC,22.709024264701082,-24.78294288328626,2.0206294427080205
A.D. 2020-Sep-11 00:00:00.0000 UTC,22.6952783602565,-24.84187155026677,2.024377170608815
A.D. 2020-Sep-12 00:00:00.0000 UTC,22.68165970337656,-24.897600067079377,2.0283865737814537
A.D. 2020-Sep-13 00:00:00.0000 UTC,22.66818316726598,-24.95008721543629,2.032655906621741
A.D. 2020-Sep-14 00:00:00.0000 UTC,22.65486353040618,-24.99929570751942,2.037183270575385
A.D. 2020-Sep-15 00:00:00.0000 UTC,22.641715460327408,-25.045192241931453,2.0419665943913303
A.D. 2020-Sep-16 00:00:00.0000 UTC,22.628753481626855,-25.08774766225256,2.0470036081904808
A.D. 2020-Sep-17 00:00:00.0000 UTC,22.61599191823242,-25.126937243849568,2.0522918154831244
A.D. 2020-Sep-18 00:00:00.0000 UTC,22.603444803968245,-25.16274109136647,2.057828471293559
A.D. 2020-Sep-19 00:00:00.0000 UTC,22.59112576766109,-25.19514455966735,2.063610576277713
A.D. 2020-Sep-20 00:00:00.0000 UTC,22.579047911899902,-25.224138566170875,2.0696348936578297
A.D. 2020-Sep-21 00:00:00.0000 UTC,22.567223711560054,-25.249719673875422,2.0758979880623336
A.D. 2020-Sep-22 00:00:00.0000 UTC,22.555664952211284,-25.271889901281344,2.082396277313869
